text,label,Word Count,Sentence Count,tokens,text_length
अहिले समम छातिमा हात राखेर भननुहोस सिधाकुरा एक भाग पनि छुटाको छुइन भनने कति जना हुनुनछ,Neutral,16,1,"['समम', 'छातिमा', 'हात', 'राखेर', 'भननुहोस', 'सिधाकुरा', 'भाग', 'छुटाको', 'छुइन', 'कति', 'जना', 'हुनुनछ']",86
रबि दाइ बोलिमा गोलि भको दाइ हो साना तिना त बोलिले ढलछन,Positive,12,1,"['रबि', 'दाइ', 'बोलिमा', 'गोलि', 'भको', 'दाइ', 'साना', 'तिना', 'बोलिले', 'ढलछन']",54
रवि सरको हरेक कारयकरम दमदार लागछ,Positive,6,1,"['रवि', 'सरको', 'हरेक', 'कारयकरम', 'दमदार', 'लागछ']",32
पाँच मिनेट बोलेको यथारथ बुलनद आवाज रवि सर,Positive,8,1,"['पाँच', 'मिनेट', 'बोलेको', 'यथारथ', 'बुलनद', 'आवाज', 'रवि', 'सर']",41
कारयकरमको शुरुआतमा बोलेको सबदहरु दमदार छ तपाईं लाई धनयवाद छ रवि सर,Positive,12,1,"['कारयकरमको', 'शुरुआतमा', 'बोलेको', 'सबदहरु', 'दमदार', 'धनयवाद', 'रवि', 'सर']",66
कारयकरम Galaxy 4 के हामी सबैकाे मुटटु जतिकै बिसवासिलाे कारयकरम हाे रवि सर लगायत समपुरण टिमलाई सवागतम सवागतम सवागतम,Positive,19,1,"['कारयकरम', 'Galaxy', '4', 'सबैकाे', 'मुटटु', 'जतिकै', 'बिसवासिलाे', 'कारयकरम', 'हाे', 'रवि', 'सर', 'लगायत', 'समपुरण', 'टिमलाई', 'सवागतम', 'सवागतम', 'सवागतम']",114
संघियता खारेज गरनु परछ यसको लागि रा पा का नवनिरवाचित अधयकष राजेनदर लिङदेन लाई साथ सहयोग गरनु परछ,Positive,18,1,"['संघियता', 'खारेज', 'रा', 'पा', 'नवनिरवाचित', 'अधयकष', 'राजेनदर', 'लिङदेन', 'सहयोग']",96
धेरै रामरो कारयकरम सिधा कुरा रबि सर को नामै काफी छ,Positive,11,1,"['रामरो', 'कारयकरम', 'सिधा', 'रबि', 'सर', 'नामै', 'काफी']",50
समपुरण पशुहरुमा परन गएको असर परति कषमापरारथी छौ यो punch line चितत बुझयो,Positive,13,1,"['समपुरण', 'पशुहरुमा', 'परन', 'गएको', 'असर', 'परति', 'कषमापरारथी', 'छौ', 'punch', 'line', 'चितत', 'बुझयो']",72
जब समम सङघीयता अरथात संसदिय वयवसथा अनतये हुँदैन यसतै हुनछ नेपाल मा अब को बिकलप RIGHT TO REJECT अनी RIGHT TO RECALL र जनता बाट परतकषय निरवाचित कारयकारी परणाली बाहेक अरको कुनै विकलप छैन जय नेपाल,Negative,36,1,"['समम', 'सङघीयता', 'अरथात', 'संसदिय', 'वयवसथा', 'अनतये', 'हुँदैन', 'यसतै', 'नेपाल', 'बिकलप', 'RIGHT', 'TO', 'REJECT', 'अनी', 'RIGHT', 'TO', 'RECALL', 'जनता', 'परतकषय', 'निरवाचित', 'कारयकारी', 'परणाली', 'बाहेक', 'अरको', 'विकलप', 'जय', 'नेपाल']",192
समपुरण पशुहरुमा परन गएको असर परति कषमा परारथी छु,Negative,9,1,"['समपुरण', 'पशुहरुमा', 'परन', 'गएको', 'असर', 'परति', 'कषमा', 'परारथी', 'छु']",48
हिरो हामरो अनि हामरो सिङगो नेपालको सान हजुर रबि सर,Positive,10,1,"['हिरो', 'हामरो', 'हामरो', 'सिङगो', 'नेपालको', 'सान', 'हजुर', 'रबि', 'सर']",50
सिधा कुरा हेरनू सुरु गरियो,Positive,5,1,"['सिधा', 'हेरनू', 'सुरु', 'गरियो']",26
हामरो रबिहामरो देश पराण भनदा पयारो छ,Positive,7,1,"['हामरो', 'रबिहामरो', 'देश', 'पराण', 'भनदा', 'पयारो']",36
आफनो selfi लिन 1 second लागछ तर जिनदगीको image बनाउन पूरै जिनदगी पनि कम हुनछ अबकाे अाश हजुर मातरै बाकी,Positive,20,1,"['आफनो', 'selfi', 'लिन', '1', 'second', 'लागछ', 'जिनदगीको', 'image', 'बनाउन', 'पूरै', 'जिनदगी', 'कम', 'अबकाे', 'अाश', 'हजुर', 'मातरै', 'बाकी']",102
रबि सर को हजुर को यो परसतुति देखेर हजुर लाइ सलाम छ,Positive,12,1,"['रबि', 'सर', 'हजुर', 'परसतुति', 'देखेर', 'हजुर', 'लाइ', 'सलाम']",50
